epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6243,0.812,0.8226,55.6,39.8,5.3424,1.2
20,0.6078,0.8208,0.8328,52.8,30.8,3.9052,2.4
30,0.5972,0.8243,0.8369,52.8,27.4,3.1638,3.6
40,0.5887,0.8259,0.8373,58.4,25.6,3.1314,4.8
50,0.5881,0.8254,0.8363,52.8,27.8,3.0327,6.0
60,0.5825,0.8267,0.8406,50.4,25.0,3.1314,7.2
70,0.5754,0.8264,0.8405,54.0,26.6,3.0454,8.4
80,0.5705,0.8255,0.8345,47.4,30.0,3.5358,9.6
90,0.5708,0.8239,0.8346,49.4,31.2,3.411,10.8
100,0.5703,0.8248,0.8385,50.0,27.2,3.0129,12.0
