epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6913,0.8174,0.8308,100.4,29.8,3.5633,0.7
20,0.6251,0.8128,0.8248,110.6,31.4,4.4849,1.4
30,0.5953,0.8144,0.8243,104.6,32.2,4.467,2.0
40,0.5728,0.8113,0.8259,99.0,31.6,4.2571,2.7
50,0.564,0.8136,0.8253,93.4,31.0,3.967,3.4
60,0.5519,0.8116,0.8236,94.8,29.0,4.0135,4.1
70,0.5375,0.8118,0.8241,93.0,30.8,3.8274,4.7
80,0.5357,0.8116,0.8205,97.0,28.2,4.1655,5.4
90,0.5272,0.8129,0.8193,84.2,32.2,3.9599,6.1
100,0.518,0.8101,0.8187,86.8,31.6,3.7678,6.7
