epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6634,0.8231,0.8354,73.8,32.2,3.1984,0.9
20,0.6463,0.8263,0.8386,67.6,28.4,2.8743,1.7
30,0.6335,0.8242,0.8355,64.2,26.8,3.0129,2.5
40,0.6306,0.823,0.8307,68.8,28.4,3.1538,3.4
50,0.6208,0.8247,0.8354,62.6,31.4,3.3345,4.2
60,0.6175,0.8279,0.8373,61.6,30.2,3.0129,5.0
70,0.615,0.8231,0.8377,62.4,29.8,2.7889,5.9
80,0.6116,0.8248,0.8339,65.8,29.2,2.9073,6.7
90,0.6152,0.8268,0.8388,65.0,31.0,2.7545,7.5
100,0.6096,0.824,0.8384,72.2,29.8,2.7073,8.4
