epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.596,0.8166,0.8255,72.2,34.4,4.5751,0.7
20,0.5511,0.8188,0.829,93.2,31.8,3.3575,1.4
30,0.5332,0.8172,0.8279,87.2,29.4,3.9663,2.1
40,0.5104,0.8166,0.8212,92.8,29.0,3.9641,2.8
50,0.4999,0.8158,0.8229,85.8,31.6,3.8718,3.5
60,0.488,0.8102,0.8155,113.6,29.8,3.8169,4.2
70,0.4802,0.812,0.8161,99.2,29.8,4.0433,4.9
80,0.4732,0.8128,0.8173,91.4,32.0,3.8997,5.6
90,0.4647,0.8132,0.8168,107.2,31.0,3.8176,6.2
100,0.4579,0.8116,0.8146,87.6,33.2,4.0077,6.9
