epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4039,0.7659,0.8304,67.0,20.2,6.2601,1.0
20,1.3469,0.7516,0.8144,79.2,18.6,8.313,2.0
30,1.3221,0.7641,0.8277,81.0,20.6,6.7493,3.0
40,1.2999,0.7649,0.8298,69.0,22.0,6.6767,4.0
50,1.2888,0.757,0.8151,102.6,19.8,8.1724,4.9
60,1.2825,0.7563,0.822,74.2,22.6,7.1439,5.9
70,1.2677,0.7529,0.8151,91.0,17.0,8.0109,6.9
80,1.2656,0.7572,0.8209,86.4,18.8,7.658,7.9
90,1.2547,0.7584,0.8244,79.8,21.2,6.9095,8.8
100,1.246,0.7527,0.8149,84.8,18.0,8.1828,9.8
