epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9179,0.8147,0.8434,64.0,25.8,3.2008,0.9
20,0.9047,0.8048,0.8311,107.4,25.2,5.1915,1.8
30,0.875,0.8085,0.8367,75.2,23.6,4.3518,2.6
40,0.868,0.8101,0.836,84.8,22.4,4.301,3.5
50,0.8585,0.8171,0.8455,57.4,23.4,2.9665,4.4
60,0.8456,0.8083,0.8362,74.8,26.4,4.1495,5.2
70,0.8528,0.8122,0.8391,68.4,24.4,4.0767,6.1
80,0.8473,0.8129,0.8398,72.0,28.6,3.6504,7.0
90,0.8459,0.8078,0.8331,90.4,22.4,4.634,7.8
100,0.841,0.8127,0.8385,72.0,26.2,3.4206,8.7
