epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6928,0.817,0.8265,70.45,27.15,4.1286,1.1
20,0.6555,0.8152,0.8257,69.65,25.8,4.2109,2.1
30,0.6304,0.8114,0.8216,80.1,28.4,4.3039,3.1
40,0.6181,0.8141,0.8245,74.15,27.9,4.2661,4.1
50,0.6049,0.8129,0.8224,78.35,28.25,4.2657,5.2
60,0.5995,0.8095,0.817,96.1,28.15,4.7396,6.2
70,0.5875,0.8121,0.8183,85.35,26.1,4.4121,7.2
80,0.5808,0.8073,0.8121,107.6,25.7,4.9362,8.2
90,0.5779,0.8062,0.8094,110.9,26.5,4.7755,9.2
100,0.5749,0.8094,0.813,94.0,28.9,4.6974,10.3
