epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6263,0.8186,0.8345,98.8,26.8,3.5963,0.8
20,0.576,0.8146,0.8255,108.8,33.2,3.6467,1.6
30,0.5537,0.814,0.8247,125.8,31.6,3.8402,2.4
40,0.538,0.8141,0.8224,101.6,32.8,3.6747,3.1
50,0.5191,0.8152,0.8218,84.6,31.4,3.8515,3.9
60,0.5105,0.8133,0.8207,80.0,32.8,4.0718,4.7
70,0.5004,0.8125,0.8222,90.8,31.0,3.7536,5.5
80,0.4941,0.8119,0.817,114.6,33.2,3.8649,6.3
90,0.4818,0.8118,0.8191,95.0,31.6,3.6472,7.0
100,0.4797,0.8086,0.8146,101.4,34.8,3.5683,7.8
