epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5692,0.8222,0.833,83.6,27.0,3.7114,0.7
20,0.5345,0.8225,0.8328,79.4,29.6,3.1918,1.3
30,0.505,0.8187,0.8242,89.2,31.6,3.4332,1.9
40,0.4945,0.814,0.8225,84.4,34.4,3.7141,2.5
50,0.4729,0.8178,0.8222,88.0,29.2,3.6894,3.2
60,0.4683,0.8095,0.8096,104.4,33.6,4.034,3.9
70,0.4605,0.8127,0.8146,110.2,28.8,3.8176,4.7
80,0.4537,0.813,0.8165,102.4,29.4,3.6137,5.5
90,0.45,0.8092,0.8093,117.2,32.6,3.8783,6.3
100,0.4414,0.8116,0.8122,109.6,30.6,3.6868,7.1
