epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4175,0.7499,0.7816,181.2,21.2,9.8994,0.8
20,1.3662,0.7462,0.7803,167.8,18.4,10.1926,1.5
30,1.3424,0.7704,0.8111,113.8,19.8,7.7881,2.3
40,1.3159,0.7495,0.7847,187.6,21.6,9.5781,3.0
50,1.3062,0.7493,0.7842,171.2,21.4,9.7793,3.8
60,1.2956,0.7504,0.787,167.0,18.4,9.6555,4.5
70,1.2863,0.7721,0.8143,115.4,21.8,7.0347,5.3
80,1.2638,0.7648,0.7982,149.2,21.4,8.506,6.0
90,1.2772,0.7578,0.7919,150.8,19.6,8.969,6.8
100,1.2467,0.743,0.7735,177.4,15.6,10.1583,7.5
