epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.416,0.7629,0.8019,143.6,20.8,8.159,0.9
20,1.3778,0.7668,0.8041,135.4,22.8,7.711,1.7
30,1.3192,0.7647,0.798,151.8,21.2,8.3298,2.5
40,1.3141,0.7535,0.7897,169.0,22.2,9.1902,3.3
50,1.2954,0.7385,0.7678,183.8,19.2,10.8699,4.2
60,1.2796,0.7525,0.7906,138.4,22.2,9.0091,5.0
70,1.2803,0.758,0.7936,155.8,20.6,9.162,5.8
80,1.281,0.7566,0.7925,150.4,22.2,9.3025,6.7
90,1.2687,0.7551,0.7912,159.8,22.2,9.3468,7.5
100,1.251,0.7556,0.7941,144.2,24.4,9.0767,8.3
