epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6606,0.8156,0.83,79.4,29.8,3.3734,0.9
20,0.6438,0.8242,0.8351,65.4,28.6,3.4079,1.7
30,0.6334,0.8244,0.8347,71.0,31.0,3.0944,2.6
40,0.6249,0.8267,0.8389,68.2,29.2,3.0258,3.4
50,0.6246,0.8235,0.8347,68.8,28.4,2.9456,4.3
60,0.6187,0.8239,0.836,62.0,30.4,2.9314,5.2
70,0.6115,0.8267,0.8396,62.4,26.4,2.87,6.0
80,0.6082,0.8255,0.8383,57.2,30.6,3.0472,6.9
90,0.6072,0.8257,0.8366,61.2,29.4,3.0797,7.8
100,0.6081,0.8247,0.838,63.8,29.8,2.9073,8.7
