epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5248,0.8115,0.818,88.9,33.9,4.559,1.0
20,0.4993,0.8171,0.8305,65.7,26.75,4.1993,1.9
30,0.4832,0.8153,0.8241,78.85,28.6,4.2635,2.8
40,0.468,0.8169,0.8259,80.55,26.65,4.1763,3.7
50,0.4659,0.8141,0.8211,77.6,27.35,4.2774,4.7
60,0.4613,0.8149,0.8237,74.2,26.55,4.3985,5.6
70,0.4501,0.8125,0.8171,83.05,27.65,4.3531,6.5
80,0.4499,0.8149,0.8229,64.1,26.3,4.3862,7.4
90,0.4457,0.8116,0.819,73.6,26.55,4.4162,8.4
100,0.4448,0.8099,0.82,77.65,26.95,4.5226,9.3
