epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5213,0.8158,0.8285,90.35,25.55,4.0155,1.1
20,0.4989,0.8162,0.8252,80.55,27.6,4.1078,2.1
30,0.4755,0.8179,0.8259,77.25,26.95,4.0808,3.2
40,0.4707,0.8152,0.8263,63.4,28.95,4.5084,4.3
50,0.4631,0.8163,0.824,69.5,23.95,4.3605,5.3
60,0.4539,0.816,0.8261,65.35,25.25,4.307,6.4
70,0.4553,0.8149,0.821,71.05,27.35,4.2663,7.4
80,0.4506,0.8117,0.8168,77.3,28.3,4.3768,8.5
90,0.4449,0.8143,0.8195,57.55,28.25,4.6053,9.5
100,0.4416,0.8131,0.8171,77.45,27.6,4.4519,10.6
