epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1254,0.8012,0.8372,75.2,26.6,4.5536,0.9
20,1.0815,0.7845,0.8169,102.0,25.4,6.9474,1.8
30,1.0612,0.7958,0.8282,94.6,24.4,5.4426,2.7
40,1.0513,0.8028,0.8366,72.6,24.8,4.5201,3.6
50,1.0439,0.7948,0.8257,108.0,24.2,5.827,4.5
60,1.0335,0.7894,0.8253,88.0,23.6,5.8941,5.4
70,1.0254,0.7892,0.8226,109.8,21.8,6.1565,6.3
80,1.0245,0.7923,0.8256,109.2,22.6,5.9134,7.2
90,1.0146,0.7945,0.8302,94.0,22.8,5.3092,8.1
100,1.0099,0.79,0.8204,104.4,23.0,6.3387,9.0
