epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4748,0.8192,0.8319,74.0,29.4,3.2995,0.9
20,0.4606,0.8242,0.8353,58.8,32.2,3.4849,1.8
30,0.4554,0.8244,0.8391,53.0,31.2,3.211,2.6
40,0.4504,0.8214,0.8316,63.6,32.8,3.3638,3.5
50,0.4477,0.8241,0.8324,60.8,33.0,3.5638,4.3
60,0.4445,0.8253,0.8357,60.8,30.0,2.9073,5.2
70,0.4405,0.8228,0.8323,60.0,31.6,3.3643,6.1
80,0.442,0.826,0.8399,54.0,26.8,3.1657,6.9
90,0.4419,0.8258,0.8381,52.6,28.4,3.0472,7.8
100,0.4377,0.8255,0.834,68.6,31.6,3.0454,8.6
