run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_s0,A_dice,0,40,18,0.82662,0.87612,52.0,3315.021,7659
A_dice_s0,A_dice,0,40,19,0.8588,0.87943,72.0,4873.629,8476
A_dice_s0,A_dice,0,40,20,0.81919,0.85198,65.0,1163.717,7373
A_dice_s0,A_dice,0,50,01,0.82542,0.86753,57.0,4633.385,9312
A_dice_s0,A_dice,0,50,02,0.85107,0.85455,83.0,4857.035,9289
A_dice_s0,A_dice,0,50,03,0.80078,0.78863,103.0,1153.107,9221
A_dice_s0,A_dice,0,50,04,0.8242,0.79824,70.0,2727.592,8926
A_dice_s0,A_dice,0,50,05,0.80851,0.78444,61.0,2753.839,9586
A_dice_s0,A_dice,0,50,06,0.7983,0.77531,85.0,1291.678,9989
A_dice_s0,A_dice,0,50,07,0.81087,0.79639,104.0,2942.714,8968
A_dice_s0,A_dice,0,50,08,0.79152,0.77625,80.0,871.698,8585
A_dice_s0,A_dice,0,50,09,0.7983,0.79849,67.0,1318.172,8726
A_dice_s0,A_dice,0,50,10,0.80424,0.78243,62.0,2483.893,9137
A_dice_s0,A_dice,0,50,11,0.80915,0.78238,86.0,3250.189,10456
A_dice_s0,A_dice,0,50,12,0.8211,0.83968,58.0,1522.659,8712
A_dice_s0,A_dice,0,50,13,0.81596,0.80048,100.0,1596.328,10186
A_dice_s0,A_dice,0,50,14,0.82019,0.83188,90.0,4155.563,8358
A_dice_s0,A_dice,0,50,15,0.79695,0.82918,87.0,3658.333,7651
A_dice_s0,A_dice,0,50,16,0.84207,0.87599,62.0,4327.82,8812
A_dice_s0,A_dice,0,50,17,0.81729,0.83948,71.0,2560.648,7984
A_dice_s0,A_dice,0,50,18,0.81882,0.87253,49.0,1784.97,7659
A_dice_s0,A_dice,0,50,19,0.84946,0.87999,76.0,4930.38,8476
A_dice_s0,A_dice,0,50,20,0.8108,0.84805,80.0,1169.726,7373
A_dice_s0,A_dice,0,60,01,0.82621,0.86762,62.0,4400.696,9312
A_dice_s0,A_dice,0,60,02,0.84798,0.85191,83.0,2768.325,9289
A_dice_s0,A_dice,0,60,03,0.79226,0.78294,105.0,773.307,9221
A_dice_s0,A_dice,0,60,04,0.82455,0.79691,54.0,2596.107,8926
A_dice_s0,A_dice,0,60,05,0.80629,0.78608,81.0,2273.316,9586
A_dice_s0,A_dice,0,60,06,0.79778,0.77514,76.0,1340.191,9989
A_dice_s0,A_dice,0,60,07,0.80725,0.79771,93.0,2560.309,8968
A_dice_s0,A_dice,0,60,08,0.7871,0.77582,86.0,636.877,8585
A_dice_s0,A_dice,0,60,09,0.79217,0.78923,72.0,927.449,8726
A_dice_s0,A_dice,0,60,10,0.80243,0.78315,80.0,2187.777,9137
