epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9462,0.7767,0.7922,181.2,24.8,8.801,0.7
20,0.8364,0.793,0.8119,136.2,26.2,6.3791,1.3
30,0.7879,0.8049,0.8247,120.4,28.2,5.1796,1.9
40,0.7563,0.8032,0.8244,94.6,28.4,4.9705,2.5
50,0.7427,0.803,0.8206,107.8,27.6,5.0588,3.2
60,0.7211,0.8117,0.832,86.6,28.0,3.8824,3.8
70,0.7076,0.8052,0.8222,103.8,28.0,4.756,4.5
80,0.6894,0.8096,0.8265,80.2,31.4,4.1269,5.2
90,0.6826,0.8045,0.8198,105.2,34.2,4.614,5.8
100,0.6714,0.8075,0.8203,100.4,31.8,4.3635,6.4
