epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5241,0.8163,0.8277,76.2,25.75,4.2816,1.0
20,0.496,0.816,0.8251,69.75,28.35,4.2416,2.0
30,0.4793,0.8163,0.8252,71.85,30.1,4.1828,2.9
40,0.4745,0.8167,0.8273,57.25,27.35,4.3969,3.8
50,0.4627,0.8152,0.8225,77.7,29.2,4.1649,4.7
60,0.4614,0.8146,0.8216,73.5,27.9,4.2879,5.5
70,0.449,0.8153,0.8218,71.95,28.0,4.3687,6.3
80,0.4467,0.815,0.8209,74.6,28.65,4.1918,7.2
90,0.4441,0.8102,0.8153,79.65,30.05,4.4152,8.1
100,0.4431,0.813,0.8169,78.85,28.65,4.3217,8.9
