epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4143,0.7556,0.8143,94.0,16.4,8.0287,1.2
20,1.3572,0.7555,0.8209,79.8,20.2,7.8713,2.5
30,1.3254,0.7561,0.8264,76.6,21.0,7.2905,3.7
40,1.3113,0.7472,0.8155,89.6,20.0,7.9202,4.9
50,1.3041,0.7647,0.8281,73.4,22.8,6.9945,6.1
60,1.2787,0.7589,0.8268,75.6,19.6,6.9272,7.3
70,1.2685,0.7547,0.8208,89.4,23.0,7.6054,8.5
80,1.2658,0.7476,0.8109,95.8,19.6,8.3342,9.7
90,1.2603,0.756,0.8222,88.0,20.4,7.4219,10.9
100,1.2448,0.7615,0.8259,77.6,20.0,6.6147,12.1
