epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1572,0.7827,0.8166,133.6,27.0,6.4898,0.8
20,0.9938,0.7833,0.8144,104.6,24.0,6.3058,1.6
30,0.939,0.7967,0.8241,117.8,27.8,5.2449,2.4
40,0.8967,0.8001,0.8301,82.0,27.0,4.7987,3.2
50,0.8696,0.7948,0.8197,135.0,27.2,5.6334,4.0
60,0.8518,0.793,0.8197,131.4,27.6,5.8714,4.8
70,0.8352,0.7921,0.8147,146.6,26.0,5.803,5.6
80,0.8204,0.7958,0.8191,121.8,27.4,5.3944,6.4
90,0.8031,0.8027,0.8233,98.4,30.2,4.4797,7.2
100,0.7992,0.7956,0.8177,121.0,28.2,5.2365,8.0
