epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4096,0.7632,0.8268,79.2,22.2,6.5262,1.2
20,1.3472,0.7476,0.8086,113.8,22.2,9.0126,2.3
30,1.3342,0.7422,0.8056,96.2,19.4,9.4811,3.5
40,1.2996,0.7582,0.8246,78.4,19.2,7.2504,4.7
50,1.2802,0.752,0.8184,83.2,15.8,7.5122,5.8
60,1.2847,0.7539,0.8196,80.0,21.4,7.4883,7.0
70,1.265,0.7619,0.8273,78.8,21.4,7.0127,8.1
80,1.2636,0.762,0.829,73.0,19.6,6.5848,9.3
90,1.241,0.7625,0.8246,79.0,24.0,7.2917,10.5
100,1.2483,0.7566,0.822,78.8,17.8,7.1239,11.7
