epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1299,0.7434,0.7605,240.0,20.0,10.7724,0.8
20,0.9938,0.7787,0.8068,146.6,22.0,6.9137,1.6
30,0.9378,0.7765,0.7979,194.4,22.8,7.6706,2.4
40,0.8943,0.7978,0.8247,106.6,26.8,5.3387,3.2
50,0.8723,0.7853,0.8094,153.2,24.8,6.8943,4.0
60,0.8557,0.795,0.8198,112.4,23.2,5.4231,4.8
70,0.8338,0.8016,0.8281,101.4,26.6,4.5987,5.6
80,0.8195,0.8025,0.8272,92.2,27.8,4.5269,6.4
90,0.805,0.7989,0.8212,102.8,27.6,5.1104,7.2
100,0.802,0.8014,0.8228,108.2,28.2,4.837,8.0
