epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1238,0.7976,0.8341,87.2,26.2,5.1177,0.9
20,1.098,0.7906,0.8257,95.4,23.6,6.0432,1.8
30,1.052,0.7935,0.8245,109.4,23.0,5.8501,2.7
40,1.0498,0.793,0.8281,97.4,25.0,5.8457,3.6
50,1.0375,0.7889,0.8191,112.6,24.6,6.6974,4.5
60,1.0302,0.7862,0.823,94.4,22.8,6.4036,5.4
70,1.0292,0.7882,0.8199,103.2,21.8,6.7949,6.3
80,1.0314,0.789,0.8238,98.8,23.0,6.1273,7.2
90,1.02,0.7907,0.8212,111.8,23.6,6.571,8.1
100,1.0086,0.7853,0.8207,106.8,23.0,6.5496,9.0
