epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7876,0.8036,0.819,138.2,26.4,5.7198,0.6
20,0.7116,0.8037,0.8177,151.0,29.6,5.4266,1.1
30,0.6784,0.8074,0.8226,117.8,32.4,4.6571,1.6
40,0.6549,0.8093,0.822,115.2,30.0,4.6668,2.2
50,0.6312,0.8134,0.8255,94.8,30.8,3.9704,2.7
60,0.6168,0.809,0.8218,106.6,29.2,4.0965,3.2
70,0.6063,0.814,0.8278,90.2,28.8,3.8058,3.7
80,0.5992,0.8073,0.8166,128.8,30.6,4.4402,4.3
90,0.5907,0.8126,0.8219,102.0,31.4,3.7613,4.8
100,0.5814,0.809,0.8214,101.8,29.2,4.0368,5.3
