epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7471,0.8191,0.8347,65.45,26.6,3.9259,1.1
20,0.7297,0.8181,0.8298,65.85,25.8,3.9757,2.2
30,0.7203,0.8188,0.8329,64.25,27.75,3.6473,3.3
40,0.711,0.8218,0.8331,59.7,27.95,3.7841,4.4
50,0.7036,0.8191,0.8356,55.2,24.45,3.8285,5.5
60,0.7084,0.8191,0.8328,60.45,26.05,3.72,6.6
70,0.7027,0.8203,0.8374,45.8,26.3,3.7204,7.6
80,0.6929,0.8221,0.8346,63.7,24.45,3.6171,8.8
90,0.6919,0.8222,0.835,64.1,24.0,3.5145,9.9
100,0.6907,0.8217,0.8358,55.9,23.35,3.5891,11.0
