epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.4146,0.749,0.7798,197.2,21.6,10.0977,0.8
20,1.3796,0.7545,0.787,144.2,22.8,9.5042,1.5
30,1.3516,0.7592,0.7976,136.4,22.4,8.7056,2.2
40,1.3241,0.7363,0.7641,173.2,17.6,11.0298,2.9
50,1.3187,0.7593,0.7961,153.6,20.8,8.8083,3.7
60,1.3016,0.7592,0.7922,168.8,21.8,8.411,4.4
70,1.2836,0.7598,0.7979,150.8,20.2,8.8637,5.1
80,1.2567,0.7703,0.8109,127.2,19.4,7.2759,5.8
90,1.2632,0.7399,0.7669,189.2,19.6,10.4518,6.6
100,1.2635,0.7686,0.8096,108.8,21.6,7.5301,7.3
