epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5796,0.8223,0.8312,95.8,30.8,3.3121,0.7
20,0.5297,0.8195,0.8275,97.8,30.6,3.2454,1.4
30,0.5082,0.8199,0.8273,84.2,31.2,3.5219,2.1
40,0.4902,0.8171,0.82,96.4,31.6,3.453,2.8
50,0.4773,0.814,0.8184,95.6,33.4,3.8079,3.5
60,0.4698,0.8168,0.8213,85.8,31.2,3.7174,4.2
70,0.4627,0.8127,0.8153,111.6,34.0,3.6974,4.9
80,0.4541,0.8148,0.8163,94.6,29.0,3.8422,5.6
90,0.4466,0.8073,0.8071,115.6,35.4,3.8747,6.3
100,0.4464,0.8073,0.8091,106.4,34.2,3.8325,7.0
