epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1137,0.7952,0.8474,49.6,26.0,4.0186,1.4
20,1.0799,0.7852,0.8322,76.4,24.8,5.8837,2.8
30,1.0597,0.7914,0.8453,56.0,20.8,4.5071,4.3
40,1.0318,0.7994,0.8496,51.6,24.8,3.6873,5.7
50,1.0281,0.7902,0.8482,59.2,24.2,4.1997,7.1
60,1.0312,0.7933,0.8478,51.8,23.0,4.1751,8.6
70,1.0169,0.7976,0.8492,54.0,25.4,3.8552,9.9
80,1.0097,0.7878,0.8475,51.0,21.4,4.3861,11.3
90,1.0039,0.786,0.8389,64.2,21.8,4.8824,12.8
100,0.9992,0.7866,0.8408,68.0,23.8,5.0042,14.2
