epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.793,0.806,0.8185,139.2,26.8,5.7432,0.8
20,0.7102,0.8091,0.8251,123.0,29.8,4.6385,1.6
30,0.6721,0.8072,0.8255,100.6,33.4,4.2971,2.4
40,0.6464,0.808,0.8216,107.2,32.4,4.6228,3.1
50,0.634,0.8042,0.8152,133.0,32.2,5.3268,3.9
60,0.615,0.8097,0.8248,96.0,31.8,4.0189,4.7
70,0.6067,0.8121,0.8249,80.0,34.4,3.8635,5.4
80,0.5945,0.8118,0.8248,86.8,31.2,3.7613,6.2
90,0.5957,0.8055,0.816,120.2,30.0,4.6743,6.9
100,0.579,0.8105,0.8223,85.6,32.4,3.7929,7.7
