epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.124,0.7808,0.815,133.6,22.6,7.2524,0.9
20,1.079,0.7814,0.8203,108.2,23.6,6.7656,1.8
30,1.0672,0.7876,0.8142,122.0,23.2,7.0895,2.7
40,1.0579,0.7983,0.836,85.8,23.8,5.0666,3.6
50,1.0563,0.7948,0.8256,105.2,22.4,5.7186,4.4
60,1.0351,0.7843,0.8152,119.2,21.4,6.8054,5.3
70,1.0213,0.7967,0.8315,95.8,25.2,4.982,6.2
80,1.0266,0.791,0.8212,108.0,23.0,6.4044,7.1
90,1.0157,0.7961,0.829,99.0,22.6,5.6558,8.0
100,1.0168,0.8008,0.8384,76.0,21.8,4.6947,8.9
