epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5669,0.8144,0.8243,87.75,28.55,3.9475,1.1
20,0.5472,0.8207,0.8314,61.35,26.8,3.9432,2.2
30,0.5392,0.8196,0.8293,70.45,26.5,3.7318,3.3
40,0.5277,0.8226,0.8336,54.45,26.3,4.1095,4.4
50,0.5308,0.8216,0.8314,62.1,22.95,3.6015,5.4
60,0.5232,0.8239,0.8339,59.5,25.6,3.7712,6.5
70,0.5224,0.8224,0.835,57.55,25.15,3.6556,7.6
80,0.5253,0.8217,0.8317,54.75,28.7,3.7814,8.7
90,0.5194,0.822,0.8313,56.8,26.85,3.7086,9.8
100,0.5155,0.8223,0.8323,61.7,26.3,3.566,10.8
