epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5705,0.8222,0.8288,84.6,31.6,3.3968,0.7
20,0.5326,0.8189,0.8242,88.4,35.6,3.5417,1.3
30,0.5129,0.8203,0.8276,92.6,30.4,3.4137,1.9
40,0.4926,0.82,0.825,74.2,32.0,3.5567,2.6
50,0.4824,0.8149,0.8237,100.6,31.4,3.4345,3.2
60,0.4698,0.8165,0.8206,85.2,33.0,3.8079,3.8
70,0.4611,0.813,0.8162,87.8,34.6,3.3446,4.5
80,0.4565,0.812,0.8119,109.0,29.4,3.7633,5.1
90,0.4452,0.8099,0.8131,92.4,35.2,3.6758,5.7
100,0.4473,0.8115,0.8114,101.4,32.6,3.5193,6.4
