epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6217,0.8213,0.8305,58.2,29.4,3.8106,1.1
20,0.6048,0.8219,0.8387,58.6,27.8,3.2325,2.1
30,0.5967,0.8248,0.8397,50.2,31.2,3.3419,3.1
40,0.5824,0.824,0.8295,45.6,28.4,3.962,4.2
50,0.5809,0.8259,0.8382,48.0,30.2,3.3664,5.2
60,0.5823,0.8261,0.8431,51.0,26.6,2.873,6.2
70,0.5781,0.8262,0.8383,47.8,27.8,3.5701,7.2
80,0.5736,0.8272,0.8442,41.6,25.2,3.0971,8.2
90,0.5739,0.8245,0.8375,44.2,27.4,3.2752,9.3
100,0.569,0.8248,0.8364,48.4,29.4,3.3295,10.3
