epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7906,0.8202,0.8395,76.6,25.4,3.0032,0.9
20,0.7633,0.82,0.8361,78.6,26.4,3.1665,1.7
30,0.7583,0.8195,0.8416,64.6,28.0,3.0849,2.5
40,0.7422,0.8236,0.8436,62.2,25.2,2.9786,3.3
50,0.7328,0.8251,0.8428,56.4,26.0,3.073,4.1
60,0.7371,0.8182,0.8403,60.6,25.0,3.47,4.9
70,0.7279,0.8222,0.8432,62.4,26.6,3.0129,5.8
80,0.7259,0.8244,0.8437,58.2,25.8,2.9322,6.6
90,0.7171,0.8214,0.8401,64.2,29.0,3.2551,7.4
100,0.7241,0.8202,0.8415,61.4,26.6,3.0208,8.2
