epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4266,0.8158,0.8379,56.2,25.35,4.37,1.1
20,0.403,0.8165,0.8335,48.8,27.0,4.6172,2.3
30,0.3913,0.8121,0.8338,55.7,27.15,4.465,3.4
40,0.3794,0.8095,0.8306,60.2,26.0,4.2483,4.5
50,0.3783,0.8066,0.8361,57.2,26.05,4.3988,5.6
60,0.3693,0.8136,0.829,57.2,29.5,4.5706,6.7
70,0.3618,0.8089,0.8315,54.6,26.65,4.4735,7.8
80,0.3612,0.8101,0.8264,59.8,27.75,4.4963,8.9
90,0.3576,0.8123,0.8263,51.9,27.95,4.731,10.0
100,0.352,0.8058,0.8226,69.1,28.6,4.6888,11.1
