epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6504,0.8162,0.8389,53.2,29.0,3.611,1.1
20,0.6307,0.8245,0.841,51.0,29.2,3.2752,2.1
30,0.6164,0.8237,0.8383,61.4,28.0,3.1512,3.1
40,0.6133,0.8245,0.841,57.2,28.0,3.0258,4.1
50,0.6072,0.8262,0.8362,54.0,30.0,3.1786,5.1
60,0.5992,0.8252,0.8403,50.4,28.6,3.2084,6.1
70,0.5981,0.8224,0.8392,48.8,28.2,3.1657,7.1
80,0.5977,0.8228,0.8334,55.6,30.4,3.0472,8.1
90,0.598,0.8241,0.8404,48.0,29.2,3.2427,9.1
100,0.5906,0.8226,0.8374,56.6,27.0,2.9545,10.1
