image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_071.png,0.0,0,0.75825,0.91148,20,31
test_071.png,0.21,8,0.75842,0.91266,6,31
test_071.png,0.52,19,0.75852,0.91307,4,31
test_071.png,1.04,37,0.75887,0.91454,1,31
test_071.png,2.08,75,0.75915,0.91518,0,30
test_071.png,5.21,188,0.75915,0.91518,0,30
test_071.png,10.42,375,0.75915,0.91518,0,30
test_072.png,0.0,0,0.87669,0.91565,39,36
test_072.png,0.21,8,0.87695,0.91816,13,36
test_072.png,0.52,19,0.87719,0.91975,8,36
test_072.png,1.04,37,0.87749,0.92163,5,36
test_072.png,2.08,75,0.87831,0.92549,1,36
test_072.png,5.21,188,0.87887,0.92694,0,36
test_072.png,10.42,375,0.87887,0.92694,0,36
test_073.png,0.0,0,0.9123,0.9717,10,36
test_073.png,0.21,8,0.91238,0.97201,1,36
test_073.png,0.52,19,0.91247,0.97224,1,36
test_073.png,1.04,37,0.91247,0.97224,1,36
test_073.png,2.08,75,0.91247,0.97224,1,36
test_073.png,5.21,188,0.91247,0.97224,1,36
test_073.png,10.42,375,0.91247,0.97224,1,36
test_074.png,0.0,0,0.96963,0.99587,2,2
test_074.png,0.21,8,0.96968,0.99613,0,2
test_074.png,0.52,19,0.96968,0.99613,0,2
test_074.png,1.04,37,0.96968,0.99613,0,2
test_074.png,2.08,75,0.96968,0.99613,0,2
test_074.png,5.21,188,0.96968,0.99613,0,2
test_074.png,10.42,375,0.96968,0.99613,0,2
test_075.png,0.0,0,0.89236,0.98181,20,8
test_075.png,0.21,8,0.89251,0.98315,8,8
test_075.png,0.52,19,0.89289,0.98493,3,8
test_075.png,1.04,37,0.89306,0.98553,2,8
test_075.png,2.08,75,0.89376,0.98731,0,8
test_075.png,5.21,188,0.89376,0.98731,0,8
test_075.png,10.42,375,0.89376,0.98731,0,8
test_076.png,0.0,0,0.9211,0.99622,5,2
test_076.png,0.21,8,0.92114,0.99637,0,2
test_076.png,0.52,19,0.92114,0.99637,0,2
test_076.png,1.04,37,0.92114,0.99637,0,2
test_076.png,2.08,75,0.92114,0.99637,0,2
test_076.png,5.21,188,0.92114,0.99637,0,2
test_076.png,10.42,375,0.92114,0.99637,0,2
test_077.png,0.0,0,0.91057,0.9976,3,2
test_077.png,0.21,8,0.91059,0.99773,0,2
test_077.png,0.52,19,0.91059,0.99773,0,2
test_077.png,1.04,37,0.91059,0.99773,0,2
test_077.png,2.08,75,0.91059,0.99773,0,2
test_077.png,5.21,188,0.91059,0.99773,0,2
test_077.png,10.42,375,0.91059,0.99773,0,2
test_078.png,0.0,0,0.73753,0.92407,21,7
test_078.png,0.21,8,0.73762,0.92481,10,7
test_078.png,0.52,19,0.73781,0.92546,7,7
test_078.png,1.04,37,0.73804,0.92591,5,7
test_078.png,2.08,75,0.73882,0.92706,2,7
test_078.png,5.21,188,0.73987,0.92809,0,7
test_078.png,10.42,375,0.73987,0.92809,0,7
test_079.png,0.0,0,0.92698,0.99034,7,3
test_079.png,0.21,8,0.92707,0.99139,1,3
test_079.png,0.52,19,0.92707,0.99139,1,3
test_079.png,1.04,37,0.92707,0.99139,1,3
test_079.png,2.08,75,0.92745,0.99351,0,3
test_079.png,5.21,188,0.92745,0.99351,0,3
test_079.png,10.42,375,0.92745,0.99351,0,3
test_080.png,0.0,0,0.83187,0.97321,28,11
test_080.png,0.21,8,0.83218,0.97475,9,11
test_080.png,0.52,19,0.83237,0.97517,7,11
test_080.png,1.04,37,0.83269,0.9759,5,11
test_080.png,2.08,75,0.83334,0.97697,3,11
test_080.png,5.21,188,0.83561,0.97895,0,11
test_080.png,10.42,375,0.83561,0.97895,0,11
test_081.png,0.0,0,0.78916,0.94054,30,15
test_081.png,0.21,8,0.78936,0.94229,9,15
test_081.png,0.52,19,0.78948,0.94302,4,15
test_081.png,1.04,37,0.7896,0.94331,3,15
test_081.png,2.08,75,0.78993,0.94397,2,15
test_081.png,5.21,188,0.79022,0.94448,0,15
test_081.png,10.42,375,0.79022,0.94448,0,15
test_082.png,0.0,0,0.78852,0.94964,23,30
test_082.png,0.21,8,0.78859,0.9501,5,30
test_082.png,0.52,19,0.7886,0.95009,2,30
test_082.png,1.04,37,0.7887,0.95021,1,30
test_082.png,2.08,75,0.7887,0.95021,1,30
test_082.png,5.21,188,0.78907,0.9507,0,30
test_082.png,10.42,375,0.78907,0.9507,0,30
test_083.png,0.0,0,0.91035,0.98455,16,14
test_083.png,0.21,8,0.91047,0.98584,4,14
test_083.png,0.52,19,0.91047,0.98584,4,14
test_083.png,1.04,37,0.91056,0.98611,3,14
test_083.png,2.08,75,0.91104,0.98816,1,14
test_083.png,5.21,188,0.91161,0.98913,0,14
test_083.png,10.42,375,0.91161,0.98913,0,14
test_084.png,0.0,0,0.96226,0.99654,2,1
test_084.png,0.21,8,0.96228,0.99663,1,1
test_084.png,0.52,19,0.96228,0.99663,1,1
test_084.png,1.04,37,0.96241,0.99769,0,1
test_084.png,2.08,75,0.96241,0.99769,0,1
test_084.png,5.21,188,0.96241,0.99769,0,1
test_084.png,10.42,375,0.96241,0.99769,0,1
test_085.png,0.0,0,0.88747,0.99365,4,4
test_085.png,0.21,8,0.88749,0.99375,2,4
test_085.png,0.52,19,0.88761,0.99419,0,4
test_085.png,1.04,37,0.88761,0.99419,0,4
test_085.png,2.08,75,0.88761,0.99419,0,4
test_085.png,5.21,188,0.88761,0.99419,0,4
test_085.png,10.42,375,0.88761,0.99419,0,4
