epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6962,0.8182,0.8352,84.4,23.4,3.3335,0.7
20,0.636,0.8166,0.8315,92.0,28.8,3.5536,1.4
30,0.6091,0.8162,0.8318,83.6,28.6,3.5121,2.1
40,0.5841,0.8133,0.8249,107.6,27.4,3.9346,2.8
50,0.5686,0.8139,0.8255,102.2,29.2,3.967,3.5
60,0.5563,0.8099,0.8182,110.6,28.8,3.9691,4.2
70,0.5462,0.8073,0.8155,98.0,31.2,3.7141,4.8
80,0.5384,0.8124,0.8204,94.4,26.8,3.7937,5.5
90,0.5298,0.8118,0.8161,100.0,27.4,4.0028,6.2
100,0.5221,0.8132,0.8193,92.2,27.8,3.7782,6.9
