epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5886,0.8194,0.8329,78.8,32.0,3.5121,0.8
20,0.5524,0.8174,0.8305,100.6,28.0,3.3853,1.6
30,0.5217,0.8165,0.8242,94.6,28.2,3.3853,2.4
40,0.5098,0.8154,0.822,77.0,31.2,3.6254,3.2
50,0.4868,0.8123,0.8197,100.0,27.0,3.7154,4.1
60,0.4817,0.8059,0.8075,123.8,32.4,4.0924,4.8
70,0.4706,0.8115,0.8157,112.6,30.0,3.9852,5.6
80,0.468,0.8112,0.8159,102.4,32.8,3.9211,6.4
90,0.4637,0.8087,0.8108,109.6,29.6,3.8267,7.2
100,0.4551,0.811,0.8124,101.4,30.8,3.6894,7.9
