epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6941,0.821,0.8418,51.8,33.0,3.3767,1.2
20,0.6821,0.8218,0.8449,57.2,26.0,3.0965,2.4
30,0.6619,0.8226,0.8436,57.4,27.0,2.8847,3.6
40,0.6554,0.8245,0.8421,54.4,23.2,2.8614,4.8
50,0.6482,0.8242,0.8441,34.4,22.2,3.2752,5.9
60,0.6387,0.8205,0.843,42.2,24.2,3.1786,7.1
70,0.6454,0.8242,0.8428,51.6,22.6,2.8032,8.3
80,0.642,0.8237,0.8452,49.8,26.8,2.9786,9.5
90,0.6407,0.8236,0.8443,46.6,25.4,2.8743,10.7
100,0.6369,0.8224,0.8447,48.2,26.8,2.8271,11.8
