epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.9105,0.8129,0.8483,47.8,21.2,3.2239,1.0
20,0.8749,0.8072,0.8452,59.6,25.8,3.8021,2.0
30,0.8679,0.8015,0.8479,55.0,26.8,3.8468,3.0
40,0.8468,0.8082,0.8541,42.6,23.4,3.2939,3.9
50,0.8373,0.8117,0.8544,48.8,25.2,3.2947,4.9
60,0.8401,0.8011,0.8508,46.6,23.8,3.5348,5.9
70,0.8307,0.8094,0.855,45.4,22.2,3.0849,6.9
80,0.8293,0.8064,0.8538,49.2,24.8,3.3193,8.0
90,0.8182,0.8052,0.8517,51.6,24.2,3.5863,9.2
100,0.8244,0.8009,0.8507,53.6,23.6,3.4008,10.4
