epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7874,0.8205,0.8388,64.0,31.8,3.3121,0.9
20,0.7615,0.8198,0.8377,74.8,27.2,3.134,1.7
30,0.7494,0.8193,0.8378,70.2,28.2,3.206,2.5
40,0.7429,0.8244,0.8438,52.8,29.2,3.0271,3.3
50,0.7385,0.8194,0.8391,76.6,26.6,3.2008,4.1
60,0.7315,0.8177,0.8414,63.6,25.4,2.9989,4.9
70,0.7291,0.8175,0.8377,71.2,28.4,3.1308,5.7
80,0.7265,0.8224,0.8427,65.4,28.6,2.6284,6.5
90,0.7236,0.8195,0.8408,55.0,27.4,2.8504,7.3
100,0.7204,0.8198,0.8395,65.4,26.8,3.0454,8.1
