epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1261,0.7945,0.8277,97.8,24.2,5.5202,0.8
20,1.0875,0.7859,0.8245,100.0,22.2,6.2805,1.5
30,1.0719,0.7947,0.8297,92.0,23.0,5.4037,2.3
40,1.0533,0.7906,0.8313,86.2,23.6,5.0521,3.0
50,1.0453,0.789,0.8245,97.4,23.8,5.9443,3.8
60,1.0397,0.7871,0.819,121.6,20.6,6.6202,4.5
70,1.0321,0.7982,0.8358,77.6,24.2,4.8736,5.3
80,1.0186,0.7932,0.8245,115.6,23.6,5.7441,6.1
90,1.0263,0.7887,0.8251,91.8,21.2,6.1028,6.8
100,1.0094,0.7856,0.8148,110.0,22.2,7.0399,7.6
