epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6254,0.8227,0.8316,70.2,29.0,4.0485,1.1
20,0.6023,0.8226,0.8296,73.8,32.4,3.3638,2.2
30,0.5986,0.8235,0.8355,54.8,27.8,3.2752,3.3
40,0.5855,0.8275,0.8375,49.0,27.8,3.6509,4.4
50,0.5793,0.8276,0.8367,52.2,25.6,3.2179,5.6
60,0.5801,0.8239,0.8381,53.2,25.4,3.0258,6.8
70,0.5745,0.8247,0.8353,52.0,29.2,3.2752,8.0
80,0.5723,0.827,0.8418,47.6,26.2,3.277,9.2
90,0.5646,0.826,0.8379,56.8,25.8,3.0971,10.4
100,0.573,0.823,0.8361,50.8,29.4,3.2,11.6
