epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7925,0.8064,0.8182,137.2,26.6,5.3839,0.8
20,0.7165,0.8111,0.8271,106.4,28.2,4.188,1.5
30,0.6742,0.8112,0.8233,117.6,25.2,4.2641,2.3
40,0.6456,0.814,0.8295,91.2,26.4,3.801,3.1
50,0.6289,0.8138,0.8243,88.2,31.2,3.7536,3.8
60,0.6197,0.813,0.8249,82.8,27.2,3.7717,4.5
70,0.6071,0.8117,0.8227,88.8,29.4,4.0422,5.2
80,0.5988,0.8069,0.8168,120.6,28.0,4.2387,6.0
90,0.5907,0.8078,0.8177,102.8,32.2,4.2485,6.7
100,0.5831,0.8129,0.8217,97.4,30.8,3.7958,7.5
