epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.409,0.7514,0.8097,112.6,21.0,8.0839,0.9
20,1.3592,0.7472,0.8086,113.2,20.4,8.8184,1.8
30,1.3365,0.7682,0.8305,72.8,20.4,6.6839,2.7
40,1.306,0.7471,0.8124,104.2,20.2,8.2395,3.7
50,1.2957,0.7461,0.8114,96.8,22.4,8.4797,4.6
60,1.2925,0.7413,0.8041,112.6,22.4,9.0322,5.5
70,1.2829,0.7673,0.8348,71.0,22.0,5.8657,6.4
80,1.2572,0.7604,0.8239,94.8,21.2,7.2708,7.3
90,1.2701,0.7514,0.8164,82.0,21.4,8.04,8.2
100,1.2438,0.7409,0.8018,103.2,22.0,9.2443,9.1
