epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6333,0.8214,0.8352,75.6,28.8,3.2142,0.7
20,0.5822,0.8178,0.8304,87.0,29.6,3.0874,1.4
30,0.5509,0.8191,0.8292,89.0,30.0,3.2944,2.0
40,0.5339,0.8154,0.8244,84.8,33.8,3.6404,2.7
50,0.5209,0.8141,0.8211,84.6,31.2,3.586,3.3
60,0.5075,0.8137,0.8213,97.0,31.4,3.8726,4.0
70,0.4956,0.8159,0.8191,84.8,31.6,3.7963,4.6
80,0.4929,0.811,0.8147,86.8,31.6,3.662,5.3
90,0.4871,0.81,0.8125,110.4,31.2,4.4571,6.0
100,0.4799,0.8115,0.8147,95.0,31.2,3.8045,6.6
