epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5739,0.8181,0.827,69.2,38.4,3.9869,0.7
20,0.5357,0.8189,0.8278,95.2,35.2,3.1497,1.3
30,0.5151,0.8158,0.823,91.4,35.4,4.0032,2.0
40,0.4944,0.816,0.8211,113.2,29.0,3.6345,2.6
50,0.4862,0.8142,0.8176,100.8,32.6,3.6008,3.2
60,0.4735,0.8152,0.8192,103.2,31.4,3.3987,3.9
70,0.4657,0.8154,0.8179,94.4,32.0,3.6649,4.5
80,0.4574,0.8081,0.8101,97.4,35.0,3.8367,5.2
90,0.4505,0.8122,0.8124,107.2,31.8,3.648,5.9
100,0.4436,0.8076,0.805,92.2,36.0,4.3565,6.5
