epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.5566,0.8172,0.8292,62.9,29.95,4.403,1.1
20,0.5468,0.8162,0.8249,60.65,28.8,4.3113,2.2
30,0.5373,0.8191,0.8298,61.4,26.0,3.8977,3.2
40,0.5331,0.8218,0.8296,57.5,29.0,4.1828,4.3
50,0.5262,0.8203,0.8343,54.3,26.75,3.9796,5.3
60,0.5298,0.8197,0.833,55.45,28.5,3.902,6.4
70,0.5261,0.8222,0.8364,53.35,26.7,3.6635,7.5
80,0.5173,0.8231,0.8359,55.2,26.75,3.6876,8.5
90,0.5174,0.8218,0.8335,65.85,27.65,3.582,9.6
100,0.5145,0.8233,0.8348,54.0,25.6,3.7164,10.7
