epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7913,0.806,0.8273,96.8,26.2,4.4571,0.8
20,0.7184,0.8107,0.8269,107.0,29.2,4.404,1.6
30,0.671,0.8076,0.8216,111.6,26.0,4.5557,2.4
40,0.6451,0.8065,0.821,119.4,27.6,4.8246,3.2
50,0.6305,0.8141,0.8277,83.8,28.2,3.4106,4.1
60,0.6154,0.8069,0.8224,96.8,31.4,4.3457,4.8
70,0.6078,0.8114,0.8259,82.2,29.8,3.6592,5.6
80,0.6003,0.8052,0.8187,115.0,29.8,4.5256,6.3
90,0.5857,0.8105,0.8225,87.2,29.8,3.6492,7.1
100,0.5846,0.8109,0.8241,98.8,31.0,3.7239,7.8
