epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6934,0.8206,0.8387,62.4,31.2,3.2454,1.1
20,0.6751,0.8206,0.8431,62.0,27.8,2.919,2.1
30,0.6644,0.8235,0.8419,47.0,29.4,3.2325,3.2
40,0.6477,0.824,0.8377,43.0,26.2,3.3963,4.2
50,0.646,0.8241,0.8454,45.6,23.4,2.8743,5.2
60,0.6499,0.8254,0.8465,47.4,24.0,2.6284,6.2
70,0.6439,0.8251,0.8429,42.6,25.6,3.0971,7.2
80,0.6381,0.8241,0.8462,42.6,25.0,2.6284,8.2
90,0.6379,0.8226,0.8448,48.8,26.0,2.7319,9.2
100,0.6331,0.8224,0.8422,49.0,26.4,3.0008,10.2
