epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7845,0.807,0.8263,112.8,24.4,4.5839,0.8
20,0.7053,0.808,0.822,112.2,28.4,4.5969,1.5
30,0.6717,0.8113,0.8235,100.8,32.2,4.5377,2.3
40,0.641,0.813,0.8277,91.2,31.2,3.8887,3.0
50,0.6256,0.8017,0.8135,140.0,31.6,5.1737,3.7
60,0.6137,0.8068,0.8178,124.4,31.2,4.7901,4.5
70,0.5993,0.8077,0.8202,101.0,31.4,4.7121,5.2
80,0.5952,0.8134,0.8237,83.8,31.2,3.9093,5.9
90,0.5825,0.8097,0.8222,101.6,32.0,4.1782,6.7
100,0.5811,0.8103,0.8217,83.6,31.0,4.048,7.5
