epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.146,0.7675,0.7931,179.0,17.2,8.9195,0.7
20,1.0114,0.7942,0.822,102.4,25.4,5.2467,1.5
30,0.9488,0.782,0.8059,158.4,20.6,7.4975,2.2
40,0.8992,0.7865,0.8097,154.8,24.6,6.7392,3.0
50,0.8736,0.7976,0.8255,100.8,27.2,5.0856,3.8
60,0.854,0.7997,0.8255,100.8,29.0,4.5359,4.6
70,0.8348,0.8006,0.8259,107.4,27.8,4.9724,5.4
80,0.8257,0.792,0.8153,132.4,28.2,5.9176,6.1
90,0.811,0.8013,0.8274,96.0,30.6,4.6106,6.9
100,0.801,0.8059,0.8276,101.6,29.2,4.1613,7.7
