epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1123,0.7878,0.8412,58.2,27.2,4.867,1.2
20,1.0836,0.7777,0.8342,63.8,22.8,5.6428,2.3
30,1.0379,0.7855,0.8409,60.6,23.2,4.998,3.5
40,1.0338,0.7817,0.8402,60.2,21.6,5.2403,4.6
50,1.0225,0.7696,0.8246,75.6,21.2,7.0347,5.8
60,1.0132,0.78,0.8383,66.4,21.8,5.2677,6.9
70,1.0175,0.7823,0.8391,65.6,21.8,5.4571,8.1
80,1.0177,0.7787,0.8372,69.8,23.8,5.4762,9.2
90,1.0043,0.7796,0.8319,74.2,20.6,5.9271,10.4
100,0.9941,0.7804,0.8399,60.6,24.4,5.244,11.6
