epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7521,0.8183,0.8356,64.65,26.0,4.013,1.1
20,0.7371,0.8197,0.8335,64.6,26.8,3.7376,2.2
30,0.717,0.8176,0.8322,71.75,24.8,3.6866,3.3
40,0.7113,0.8184,0.8325,70.2,26.8,3.7679,4.4
50,0.7042,0.8206,0.8324,65.75,26.45,3.6426,5.4
60,0.7077,0.8199,0.8304,78.35,25.5,3.652,6.5
70,0.7046,0.8224,0.834,60.05,25.95,3.6329,7.6
80,0.6972,0.8204,0.834,62.1,27.7,3.6693,8.7
90,0.697,0.8201,0.8331,66.25,25.5,3.6796,9.8
100,0.6939,0.8213,0.8361,59.4,24.85,3.5127,10.9
