epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6494,0.8166,0.8342,76.2,31.4,3.1456,1.2
20,0.6271,0.8245,0.8382,53.6,30.4,3.3319,2.3
30,0.6194,0.8254,0.8477,54.6,27.8,2.8504,3.4
40,0.6123,0.8258,0.8448,53.2,26.6,2.7086,4.6
50,0.6093,0.8268,0.8387,45.6,33.4,3.4207,5.7
60,0.6016,0.8259,0.8402,48.6,26.2,2.8601,6.8
70,0.5974,0.8263,0.8416,43.2,28.6,3.1836,7.9
80,0.5987,0.8263,0.844,48.8,28.8,2.8271,9.0
90,0.5986,0.8259,0.8407,47.4,26.0,2.9786,10.1
100,0.5907,0.8273,0.8431,55.8,25.8,2.7545,11.2
