epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1203,0.7969,0.8355,74.0,23.4,4.677,0.8
20,1.1073,0.7789,0.8065,149.4,18.6,8.0143,1.6
30,1.0624,0.7884,0.8187,113.2,20.8,6.5104,2.4
40,1.0535,0.7915,0.8199,122.6,23.4,6.4015,3.2
50,1.0405,0.8029,0.8399,63.0,26.4,3.978,4.1
60,1.0249,0.7887,0.8194,122.6,21.8,6.1919,4.9
70,1.032,0.7912,0.8228,120.8,19.4,6.1361,5.7
80,1.0231,0.7958,0.8284,100.0,23.2,5.3228,6.5
90,1.0243,0.7886,0.8207,110.8,22.4,6.3768,7.3
100,1.0152,0.7967,0.8317,96.2,22.8,4.9689,8.1
