epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7035,0.8228,0.837,58.6,30.0,3.4873,0.9
20,0.6946,0.8214,0.8377,79.4,30.4,3.1981,1.7
30,0.6744,0.8226,0.8384,75.6,30.0,3.0551,2.6
40,0.6703,0.821,0.8337,81.4,30.8,2.7319,3.4
50,0.6633,0.8241,0.8409,46.4,28.8,3.1786,4.3
60,0.6538,0.8212,0.8375,67.0,26.2,2.9443,5.2
70,0.6607,0.8231,0.8375,66.6,29.6,2.8601,6.0
80,0.656,0.8246,0.8385,61.4,31.4,2.8504,6.9
90,0.6553,0.8242,0.8389,72.8,28.6,2.9193,7.8
100,0.6511,0.8218,0.8346,70.8,28.6,2.7469,8.6
