epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,1.1309,0.7938,0.8266,115.8,24.6,5.3495,0.9
20,1.0881,0.7884,0.8199,106.4,23.6,6.9956,1.7
30,1.0663,0.7926,0.8315,85.4,23.2,5.3836,2.6
40,1.0544,0.7842,0.8169,118.4,22.0,6.7402,3.5
50,1.0517,0.8025,0.8388,81.2,27.6,4.5039,4.3
60,1.0318,0.7932,0.8298,89.4,20.4,5.1254,5.2
70,1.0274,0.798,0.8331,79.8,24.6,4.7967,6.1
80,1.0228,0.7896,0.8243,109.0,21.0,5.8676,6.9
90,1.0203,0.7985,0.8345,83.6,24.2,4.8321,7.8
100,1.0101,0.7956,0.8307,98.4,22.8,5.1881,8.7
