epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.6469,0.8233,0.8429,68.6,25.0,3.1812,1.2
20,0.6316,0.8205,0.8357,51.4,31.4,3.3193,2.4
30,0.6251,0.82,0.8365,60.0,25.2,3.211,3.7
40,0.6151,0.8215,0.8431,44.6,25.8,3.1124,4.9
50,0.6013,0.8222,0.8398,50.0,24.8,2.8601,6.0
60,0.606,0.8246,0.8408,52.6,25.6,3.0472,7.3
70,0.6052,0.823,0.8421,53.2,24.6,2.9915,8.5
80,0.5954,0.8257,0.8372,54.0,28.8,3.0129,9.7
90,0.5945,0.824,0.8364,51.4,26.0,2.873,10.9
100,0.5915,0.8233,0.8428,44.4,25.6,2.7559,12.1
