epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4359,0.8178,0.8294,78.25,25.3,4.2616,0.8
20,0.4172,0.8178,0.8269,68.25,27.4,4.2454,1.6
30,0.3936,0.8171,0.8254,76.85,28.5,4.0153,2.4
40,0.3898,0.8163,0.8226,79.05,28.25,4.2279,3.2
50,0.3815,0.812,0.8208,81.4,27.85,4.4976,3.9
60,0.3756,0.8127,0.8203,76.7,29.15,4.2616,4.7
70,0.3735,0.815,0.8181,74.25,29.7,4.5266,5.5
80,0.3633,0.81,0.8148,88.7,28.95,4.4147,6.3
90,0.3579,0.8116,0.8188,76.8,27.75,4.4917,7.0
100,0.3558,0.8109,0.8168,92.2,27.45,4.3672,7.8
