epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.4714,0.8231,0.8321,71.8,31.4,3.5638,0.8
20,0.4636,0.8217,0.83,65.8,32.2,3.6325,1.5
30,0.4587,0.8205,0.8263,78.4,31.2,3.2868,2.2
40,0.4524,0.8212,0.8311,52.6,31.8,3.9812,2.9
50,0.4433,0.8222,0.8321,66.0,28.2,3.3193,3.7
60,0.4476,0.8239,0.8301,71.0,32.0,3.1657,4.4
70,0.4456,0.8237,0.8326,59.2,28.6,3.1657,5.1
80,0.4381,0.8225,0.8299,65.0,33.6,3.0797,5.9
90,0.4388,0.823,0.8307,63.6,29.0,3.2752,6.6
100,0.4348,0.8261,0.8341,62.0,29.4,3.0797,7.4
