epoch,loss,dice,cldice,betti0_err,betti1_err,hd95,minutes
10,0.7474,0.8131,0.828,79.45,28.6,3.783,1.1
20,0.7276,0.8186,0.8336,64.6,26.15,3.6872,2.2
30,0.7131,0.8213,0.8346,65.05,24.6,3.5324,3.3
40,0.7056,0.8234,0.8357,59.6,27.15,3.6208,4.4
50,0.7053,0.8235,0.8347,58.8,24.65,3.4954,5.5
60,0.6994,0.8205,0.8358,51.45,24.25,3.6911,6.6
70,0.6949,0.8208,0.8336,61.25,24.6,3.5388,7.6
80,0.697,0.8205,0.8329,56.55,26.7,3.5565,8.7
90,0.6978,0.8225,0.834,54.9,25.3,3.605,9.8
100,0.6877,0.8231,0.8352,56.3,25.3,3.6131,10.9
